ID,INTITULE,CATEGORIES,NOMENCLATURE,SITE_WEB,ADRESSE,CODE_INSEE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,HORAIRES_OUVERTURE,LATTITUDE,LONGITUDE,PRECISION,ORGANISME,URL,RUE,FAX,COURRIEL,TELEPHONE,CATEGORIES,ACTIVITES,RESSORT,ORGANISME_TUTEUR,MISSION,INTERVENANTS,AUDIENCES_TGI
4cac9e61293594648a000580,Tribunal de Grande Instance de Roanne,justice-organisme-public,tgi,http://www.justice.gouv.fr/,5 Bis Place Georges Clémenceau B.P. 515,42187,42328,ROANNE CEDEX,+33 4 77 44 48 00,+33 4 77 44 48 18,"Du Lundi au Vendredi : de 8h à 17h
Pour les mois de juillet et août les horaires sont différents :
8h30 - 12h00/ 14h00 -17h00",46.039881,4.072387,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/tgi-42187-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017aa,Tribunal de Grande Instance de Lorient,justice-organisme-public,tgi,http://www.justice.gouv.fr/,1 Rue Maître Esvelin Porte A,56121,56325,LORIENT CEDEX,+33 2 97 84 12 50,+33 2 97 21 11 21,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,47.744802,-3.363643,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/tgi-56121-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017b6,Tribunal de Grande Instance de Mâcon,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 8 Rue de la Préfecture,71270,71017,MACON CEDEX,+33 3 85 39 92 00,+33 3 85 38 20 37,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,46.3076337,4.8326325,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/saone-et-loire/tgi-71270-01.html,,,,,, ,,,,,
4cac9e61293594648a000543,Tribunal de Grande Instance de Tarascon,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,13108,13158,TARASCON CEDEX,+33 4 90 91 72 00,+33 4 90 91 10 66,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,43.8048118,4.6582203,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/tgi-13108-01.html,Place  du docteur Braye,,,,, ,,,,,
4cac9e61293594648a00054c,Tribunal de Grande Instance de Brive-la-Gaillarde,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice Boulevard du Maréchal Lyautey,19031,19312,BRIVE LA GAILLARDE CEDEX,+33 5 55 17 77 77,+33 5 55 17 77 79,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,45.1567616,1.5325855,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/limousin/correze/tgi-19031-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017ad,Tribunal de Grande Instance de Beauvais,justice-organisme-public,tgi,http://www.justice.gouv.fr/,20 Boulevard Saint-Jean B.P. 325,60057,60021,BEAUVAIS CEDEX,+33 3 44 79 60 60,+33 3 44 45 24 65,Du Lundi au Vendredi : de 8h30 à 12h30 et de 12h45 à 17h30,49.429088,2.075929,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/tgi-60057-01.html,,,,,, ,,,,,
4cac9e61293594648a000548,Tribunal de Grande Instance de La Rochelle,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,17300,17028,LA ROCHELLE CEDEX 1,+33 5 46 50 87 10,+33 5 46 41 28 31,Du Lundi au Vendredi : de 8h45 à 12h et de 13h30 à 17h,46.159808,-1.1536929,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente-maritime/tgi-17300-01.html,10 Rue du Palais,,,,, ,,,,,
4cac9e61293594648a0005e6,Tribunal de Grande Instance de Charleville-Mézières,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,8105,8000,CHARLEVILLE MEZIERES,+33 3 24 57 69 00,+33 3 24 37 37 39,Du Lundi au Vendredi : de 8h à 12h et de 13h à 17h,49.760902,4.7216075,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/ardennes/tgi-08105-01.html,9 Esplanade du Palais de Justice,,tgi-charleville-mezieres@justice.fr,,, ,,,,,
4cac9e61293594648a0005e7,Tribunal de Grande Instance de Foix,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 14 Rue du Rocher   B.P. 78,9122,9008,FOIX CEDEX,+33 5 61 02 19 00,+33 5 61 65 17 93,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,42.96647,1.605087,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/ariege/tgi-09122-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017af,Tribunal de Grande Instance de Pau,justice-organisme-public,tgi,http://www.ca-pau.justice.fr/,Palais de Justice 5 Place de la Libération,64445,64034,PAU CEDEX,+33 5 59 82 46 15,+33 5 59 82 46 64,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,43.297682,-0.371384,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/pyrenees-atlantiques/tgi-64445-01.html,,,ca-pau@justice.fr,,, ,,,,,
4cac9ed7293594648a00edfb,Tribunal de Grande Instance de Caen,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,14118,14052,CAEN CEDEX 4,+33 2 31 30 55 55,+33 2 31 86 64 62,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,49.181939,-0.370636,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/calvados/tgi-14118-01.html,Place Fontette,,,,, ,,,,,
4cac9e6a293594648a0017ae,Tribunal de Grande Instance de Clermont-Ferrand,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 16 Place de l'Etoile,63113,63033,CLERMONT FERRAND CEDEX 1,+33 4 73 31 77 00,+33 4 73 31 78 00,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30,45.779422,3.080691,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/auvergne/puy-de-dome/tgi-63113-01.html,,,,,, ,,,,,
4cac9ed7293594648a00edf8,Tribunal de Grande Instance de Moulins,justice-organisme-public,tgi,http://www.justice.gouv.fr/,20 Rue de Paris B.P. 1627,3190,3016,MOULINS CEDEX,+33 4 70 35 14 55,+33 4 70 20 42 90,Du Lundi au Vendredi : de 9h00 à 11h45 et de 13h30 à 16h45,46.5683737,3.330534,8,Ministère de la justice,,,,,,, ,,,,,
4cac9e6a293594648a0017b1,Tribunal de Grande Instance de Perpignan,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place Arago B.P. 921,66136,66921,PERPIGNAN CEDEX,+33 4 68 51 96 96,+33 4 68 34 21 17,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,42.703347,2.884902,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/pyrenees-orientales/tgi-66136-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee1c,Tribunal de Grande Instance d'Auxerre,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place du Palais de Justice B.P. 39,89024,89010,AUXERRE CEDEX,+33 3 86 72 30 00,+33 3 86 72 30 13,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,47.798136,3.567723,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/yonne/tgi-89024-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017b0,Tribunal de Grande Instance de Tarbes,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,65440,65000,TARBES,+33 5 62 51 77 00,+33 5 62 34 57 58,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,43.231872,0.076531,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/hautes-pyrenees/tgi-65440-01.html,Rue du Maréchal Foch,,tgi-tarbes@justice.fr,,, ,,,,,
4cac9e61293594648a00056e,Tribunal de Grande Instance de Nîmes,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Nouveau Palais de Justice Boulevard des Arènes,30189,30000,NIMES,+33 4 66 76 47 00,+33 4 66 36 16 49,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,43.8343479,4.3590266,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/gard/tgi-30189-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017b3,Tribunal de Grande Instance de Strasbourg,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Quai Finkmatt B.P. 1030,67482,67070,STRASBOURG CEDEX,+33 3 88 75 27 27,+33 3 88 75 29 30,Du Lundi au Vendredi : de 8h à 17h,48.587234,7.747288,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67482-01.html,,,,,, ,,,,,
4cac9e6a293594648a00183c,Section Détachée du Tribunal de Première Instance à Nuku-Hiva,,tpisd,,Section Détachée de Nuku-Hiva TAIOHAE  BP 47,98731,98742,AAKAPA,+689 92 03 25,+689 92 03 65,,-8.795346,-140.228315,9,Ministère de la justice,,,,,,, ,,,,,
4cac9e6a293594648a00183d,Section Détachée du Tribunal de Première Instance à Raïatéa,,tpisd,,Section Détachée de Raïatéa UTUROA  BP 38,98758,98735,UTUROA,+689 66 32 08,+689 66 22 98,,-16.7328701,-151.4420882,4,Ministère de la justice,,,,,,, ,,,,,
4cac9e6a293594648a00183e,Section Détachée du Tribunal de Première Instance à Koné,,tpisd,, ,98811,98860,KONE,+687 35 55 13,+687 35 55 21,,-21.060339,164.865749,4,Ministère de la justice,,Section Détachée de Koné,,,,, ,,,,,
4cac9e6a293594648a0017b2,Tribunal de Grande Instance de Saverne,justice-organisme-public,tgi,http://www.justice.gouv.fr/,7 Rue du Tribunal B.P. 50135,67437,67703,SAVERNE CEDEX,+33 3 88 71 61 51,+33 3 88 71 61 61,"Du Lundi au Jeudi : de 8h à 12h et de 13h à 17h
Le Vendredi : de 8h à 12h et de 13h à 16h",48.74059,7.364851,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/bas-rhin/tgi-67437-01.html,,,,,, ,,,,,
4cac9e61293594648a000573,Tribunal de Grande Instance de Béziers,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place de la Révolution C.S. 604,34032,34535,BEZIERS CEDEX,+33 4 67 49 60 00,+33 4 67 28 68 83,"Du Lundi au Jeudi : de 8h30 à 12h et de 13h à 17h
Le Vendredi : de 8h30 à 12h et de 13h à 16h",43.34146,3.210654,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/herault/tgi-34032-01.html,,,,,, ,,,,,
4cac9e78293594648a002fdf,Tribunal de Grande Instance de Rennes,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Cité Judiciaire - CS 73127 7 Rue Pierre Abélard,35238,35031,RENNES CEDEX,+33 2 99 65 37 37,+33 2 99 31 06 15,Du Lundi au Vendredi : de 9h à 11h30 et de 13h30 à 16h30,48.105532,-1.686493,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/ille-et-vilaine/tgi-35238-01.html,,,,,, ,,,,,
4cac9e61293594648a00057e,Tribunal de Grande Instance de Mont-de-Marsan,justice-organisme-public,tgi,http://www.ca-pau.justice.fr/,5 Avenue du 8 mai 1945 B.P. 315,40192,40011,MONT DE MARSAN CEDEX,+33 5 58 85 41 85,+33 5 58 06 00 65,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,43.893023,-0.501646,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/tgi-40192-01.html,,,tgi-mont-de-marsan@justice.fr,,, ,,,,,
4cac9e78293594648a002fde,Tribunal de Grande Instance de Bordeaux,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,33063,33077,BORDEAUX CEDEX,+33 5 47 33 90 00,+33 5 56 01 36 64,Du Lundi au Vendredi : de 8h15 à 12h et de 14h à 17h,44.836622,-0.580456,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/tgi-33063-01.html,30 Rue des Frères Bonie,,,,, ,,,,,
4cac9ed7293594648a00ee07,Tribunal de Grande Instance de Toulouse,justice-organisme-public,tgi,http://www.justice.gouv.fr/,2 Allée Jules Guesde B.P. 7015,31555,31068,TOULOUSE CEDEX 7,+33 5 61 33 70 00,+33 5 61 33 71 13,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,43.593022,1.444409,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/haute-garonne/tgi-31555-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee05,Tribunal de Grande Instance de Montbéliard,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Cité Judiciaire Rue Mozart,25388,25209,MONTBELIARD CEDEX,+33 3 81 90 70 00,+33 3 81 90 25 88,"Du Lundi au Vendredi : de 8h à 17h
Horaires pendant les périodes de vacances scolaires :
9 heures  - 16 heures 30",47.5118726,6.7997133,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/franche-comte/doubs/tgi-25388-01.html,,,chg.tgi-montbeliard@justice.fr,,, ,,,,,
4cac9ed7293594648a00ee04,Tribunal de Grande Instance de Besançon,justice-organisme-public,tgi,http://www.justice.gouv.fr/,1 Rue Mégevand B.P. 459,25056,25019,BESANCON CEDEX,+33 3 81 61 60 00,+33 3 81 61 54 63,Du Lundi au Vendredi : de 8h15 à 12h et de 13h30 à 17h,47.236418,6.022855,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/franche-comte/doubs/tgi-25056-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017a5,Tribunal de Grande Instance de Reims,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,51454,51095,REIMS CEDEX,+33 3 26 49 53 51,+33 3 26 49 53 13,Du Lundi au Vendredi : de 8h45 à 12h et de 13h45 à 17h,49.2545811,4.0317319,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/marne/tgi-51454-01.html,Place Myron Herrick,,pascal.cernik@justice.fr,,, ,,,,,
4cac9e6a293594648a0017a4,Tribunal de Grande Instance de Cherbourg,justice-organisme-public,tgi,http://www.justice.gouv.fr/,15 Rue des Tribunaux B.P. 740,50129,50107,CHERBOURG OCTEVILLE CEDEX,+33 2 33 01 61 61,+33 2 33 01 61 74,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h30,49.638055,-1.62321,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/manche/tgi-50129-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017a7,Tribunal de Grande Instance de Laval,justice-organisme-public,tgi,http://www.justice.gouv.fr/,13 Place Saint Tugal B.P. 81515,53130,53015,LAVAL CEDEX,+33 2 43 49 57 00,+33 2 43 49 57 01,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30,48.06931,-0.77361,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/mayenne/tgi-53130-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee00,Tribunal de Grande Instance de Dijon,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Cité Judiciaire 13 Bld Clémenceau   BP 13313,21231,21033,DIJON CEDEX,+33 3 80 70 45 00,+33 3 80 70 45 89,Du Lundi au Vendredi : de 8h45 à 11h45 et de 13h15 à 17h,47.323411,5.045469,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/cote-d-or/tgi-21231-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017a9,Tribunal de Grande Instance de Bar-le-Duc,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,55029,55014,BAR LE DUC CEDEX,+33 3 29 79 02 95,+33 3 29 79 18 33,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,48.769016,5.159238,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/tgi-55029-01.html,21-25 place Saint-Pierre,,,,, ,,,,,
4cac9e6a293594648a0017a8,Tribunal de Grande Instance de Nancy,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Cité Judiciaire Rue du Général Fabvier,54395,54035,NANCY CEDEX,+33 3 83 90 85 00,+33 3 83 27 49 84,"Du Lundi au Vendredi : de 8h à 17h
Congés scolaires : ouverture de 8h30 à 12h et de 13h à 16h.
Le tribunal est accessible aux personnes handicapées.",48.6776425,6.1757727,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meurthe-et-moselle/tgi-54395-01.html,,,tgi-nancy@justice.fr,,, ,,,,,
4cac9ed7293594648a00ee0d,Tribunal de Grande Instance d'Angers,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice Rue Waldeck Rousseau,49007,49043,ANGERS CEDEX 01,+33 2 41 20 51 00,+33 2 41 87 33 90,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,47.4712741,-0.5440579,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/maine-et-loire/tgi-49007-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee0c,Tribunal de Grande Instance d'Orléans,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,45234,45044,ORLEANS CEDEX 1,+33 2 38 74 58 34,+33 2 38 53 65 74,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,47.9049637,1.9072668,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/loiret/tgi-45234-01.html,7 Rue des Huguenots,,,,, ,,,,,
4cac9ed7293594648a00ee0b,Tribunal de Grande Instance de Lons-le-Saunier,justice-organisme-public,tgi,http://www.justice.gouv.fr/,11 Rue Pasteur B.P. 20344,39300,39015,LONS LE SAUNIER CEDEX,+33 3 84 35 13 00,+33 3 84 24 36 89,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,46.67339,5.556862,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/franche-comte/jura/tgi-39300-01.html,,,laetitia.pourchere@justice.fr,,, ,,,,,
4cac9e6a293594648a0017ac,Tribunal de Grande Instance de Thionville,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Quai Pierre Marchal B.P. 80348,57672,57125,THIONVILLE CEDEX,+33 3 82 82 43 50,+33 3 82 53 92 56,"Du Lundi au Vendredi : de 8h30 à 11h45 et de 13h30 à 16h30
également les services du tribunal d'instance : greffe civil - tutelles - saisies-arrêts - police",49.357654,6.169112,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/tgi-57672-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee09,Tribunal de Grande Instance de Bourgoin-Jallieu,justice-organisme-public,tgi,http://www.justice.gouv.fr/,10 Rue du Tribunal B.P. 648,38053,38317,BOURGOIN JALLIEU CEDEX,+33 4 74 28 78 78,+33 4 74 93 37 45,Du Lundi au Vendredi : de 8h30 à 12h00 et de 13h30 à 16h30,45.586789,5.276511,8,Ministère de la justice,,,,,,, ,,,,,
4cac9ed7293594648a00ee08,Tribunal de Grande Instance de Libourne,justice-organisme-public,tgi,http://www.justice.gouv.fr/,22 Rue Thiers B.P. 202,33243,33505,LIBOURNE CEDEX,+33 5 57 55 36 80,+33 5 57 51 99 80,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,44.913816,-0.244407,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/tgi-33243-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee17,Tribunal de Grande Instance de Colmar,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,68066,68027,COLMAR CEDEX,+33 3 89 20 56 00,+33 3 89 23 60 23,"Du Lundi au Jeudi : de 8h à 12h et de 13h30 à 16h30
Le Vendredi : de 8h à 12h et de 13h à 16h",48.075511,7.3584175,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/alsace/haut-rhin/tgi-68066-01.html,Place du Marché aux Fruits,,,,, ,,,,,
4cac9ed7293594648a00ee16,Tribunal de Grande Instance de Boulogne-sur-Mer,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,62160,62322,BOULOGNE SUR MER CEDEX,+33 3 21 99 61 00,+33 3 21 99 61 35,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 17h,50.725134,1.612177,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/tgi-62160-01.html,Place de la Résistance,,,,, ,,,,,
4cac9ed7293594648a00ee15,Tribunal de Grande Instance de Béthune,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place Lamartine B.P. 716,62119,62407,BETHUNE CEDEX,+33 3 21 68 72 00,+33 3 21 56 95 96,Du Lundi au Vendredi : de 8h à 17h30,50.534256,2.638276,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/pas-de-calais/tgi-62119-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee14,Tribunal de Grande Instance d'Argentan,justice-organisme-public,tgi,http://www.justice.gouv.fr/,2 Rue des Anciens Combattants B.P. 70211,61006,61202,ARGENTAN CEDEX,+33 2 33 67 97 97,+33 2 33 67 28 81,"Du Lundi au Jeudi : de 8h30 à 12h15 et de 13h30 à 17h30
Le Vendredi : de 8h30 à 12h15 et de 13h30 à 17h",48.743269,-0.019443,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/orne/tgi-61006-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee13,Tribunal de Grande Instance d'Alençon,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place du Maréchal Foch BP 355,61001,61014,ALENCON CEDEX,+33 2 33 82 25 00,+33 2 33 32 02 05,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h30,48.430277,0.0828104,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/orne/tgi-61001-01.html,,,,,, ,,,,,
4e1af93e29359404ce000000,Consultations juridiques gratuites,justice-organisme-public,acces_droit,,"Tribunal de Grande Instance (TGI) 23, rue du Palais",52121,52000,CHAUMONT,03.25.32.84.20,,,48.115061,5.141364,8,,,,,,,tribunal-de-grande-instance-tgi,acces-au-droit permanence-d-information-et-d-orientation-juridiques,4cac9e5f293594648a0001ba,4cac9e5f293594648a0002d3,"Consultations juridiques gratuites de notaires les Mardi 13 Septembre et 13 Décembre 2011, de 14H à 17H.
Consultations juridiques gratuites d'avocats les Lundi 5 Septembre, 19 Septembre, 3 Octobre, 17 Octobre, 14 Novembre, 28 Novembre, 12 Décembre 2011, de 9H à 12H.
Consultations juridiques gratuites d'huissiers de justice les Lundi 12 Septembre, 10 Octobre, 14 Novembre, 12 Décembre 2011, de 14H à 16H.
Tribunal de Grande Instance (TGI) de Chaumont
23, rue du Palais",Notaires de la Chambre départementale des Notaires de la Haute-Marne ; Avocats du Barreau de la Haute-Marne ; Huissiers de justice de la Chambre départementale des Huissiers de justice de la Haute-Marne.,
4cac9ed7293594648a00ee11,Tribunal de Grande Instance de Dunkerque,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Place du Palais de Justice B.P. 6365,59183,59385,DUNKERQUE CEDEX 1,+33 3 28 23 53 00,+33 3 28 63 26 10,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h30,51.031136,2.374939,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/tgi-59183-01.html,,,,,, ,,,,,
4cac9ed7293594648a00ee10,Tribunal de Grande Instance de Vannes,justice-organisme-public,tgi,http://www.justice.gouv.fr/,22 Place de la République B.P. 503,56260,56019,VANNES CEDEX,+33 2 97 43 77 00,+33 2 97 42 53 16,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h30,47.656336,-2.761394,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/tgi-56260-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017b9,Tribunal de Grande Instance de Niort,justice-organisme-public,tgi,http://www.justice.gouv.fr/,2 Rue du Palais B.P. 8819,79191,79028,NIORT CEDEX,+33 5 49 77 22 50,+33 5 49 77 22 81,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,46.323334,-0.466306,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/deux-sevres/tgi-79191-01.html,,,chg.tgi-niort@justice.fr,,, ,,,,,
4cac9e6a293594648a0017b8,Tribunal de Grande Instance de Fontainebleau,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,77186,77305,FONTAINEBLEAU CEDEX,+33 1 60 71 23 00,+33 1 60 71 06 35,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,48.443691,2.609939,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/tgi-77186-01.html,159 rue Grande,,,,, ,,,,,
4cac9ed7293594648a00ee1d,Tribunal de Grande Instance de Sens,justice-organisme-public,tgi,http://www.justice.gouv.fr/,1 Rue du Palais de Justice B.P. 810,89387,89108,SENS CEDEX,+33 3 86 65 86 00,+33 3 86 65 86 10,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,48.196322,3.277018,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/yonne/tgi-89387-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017ba,Tribunal de Grande Instance d'Amiens,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 14 Rue Robert de Luzarches,80021,80027,AMIENS CEDEX 1,+33 3 22 82 35 00,+33 3 22 91 22 11,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h30,49.893275,2.301079,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/somme/tgi-80021-01.html,,,,,, ,,,,,
4cac9e6a293594648a0017bd,Tribunal de Grande Instance d'Evry,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,91228,91012,EVRY CEDEX,+33 1 60 76 78 00,+33 1 60 79 30 03,Du Lundi au Vendredi : de 8h30 à 17h30,48.6297484,2.4309592,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/essonne/tgi-91228-01.html,9 Rue des Mazières,,,,, ,,,,,
4cac9ed7293594648a00ee1a,Tribunal de Grande Instance de Melun,justice-organisme-public,tgi,http://www.justice.gouv.fr/, ,77288,77010,MELUN CEDEX,+33 1 64 79 80 00,+33 1 64 79 81 22,Du Lundi au Vendredi : de 8h30 à 17h30,48.527225,2.653534,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/ile-de-france/seine-et-marne/tgi-77288-01.html,2 Avenue du Général Leclerc,,,,, ,,,,,
4cac9ed7293594648a00ee19,Tribunal de Grande Instance du Havre,justice-organisme-public,tgi,http://www.justice.gouv.fr/,Palais de Justice 133 Bld de Strasbourg   B.P. 6,76351,76083,LE HAVRE CEDEX,+33 2 32 92 57 00,+33 2 35 22 73 64,Du Lundi au Vendredi : de 8h15 à 12h et de 13h15 à 17h,49.490686,0.130741,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/haute-normandie/seine-maritime/tgi-76351-01.html,,,,,, ,,,,,
