ID,INTITULE,CATEGORIES,NOMENCLATURE_DILA,SITE_WEB,ADRESSE,CODE_INSEE_COMMUNE,CODE_POSTAL,COMMUNE,TELEPHONE,FAX,HORAIRES_OUVERTURE,LATITUDE,LONGITUDE,PRECISION,ORGANISME,URL,RUE,COURRIEL
4cac9e62293594648a000665,Tribunal d'Instance de Senlis,justice-organisme-public,ti,http://www.justice.gouv.fr/,1 Allée des Soupirs B.P. 112,60612,60309,SENLIS CEDEX,+33 3 44 53 91 70,+33 3 44 53 91 69,Du Lundi au Vendredi : de 8h30 à 17h30,49.208952,2.580847,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/ti-60612-01.html,,
4cac9e62293594648a000663,Tribunal d'Instance de Valenciennes,justice-organisme-public,ti,http://www.justice.gouv.fr/,18 Place du 8 Mai 1945 B.P. 379,59606,59307,VALENCIENNES CEDEX,+33 3 27 20 23 00,+33 3 27 36 05 37,Du Lundi au Vendredi : de 9h à 12h et de 14h à 16h,50.356805,3.518359,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59606-01.html,,ti-valenciennes@justice.fr
4cac9e62293594648a000658,Tribunal d'Instance de Douai,justice-organisme-public,ti,http://www.justice.gouv.fr/,66 Rue Saint-Julien B.P. 828,59178,59508,DOUAI CEDEX,+33 3 27 99 95 95,+33 3 27 97 97 39,Du Lundi au Vendredi : de 8h30 à 11h30 et de 13h30 à 16h,50.371221,3.076432,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59178-01.html,,
4cac9e62293594648a000656,Tribunal d'Instance de Sarreguemines,justice-organisme-public,ti,http://www.justice.gouv.fr/,Place du Général Sibille B.P. 71129,57631,57216,SARREGUEMINES CEDEX,+33 3 87 28 31 00,+33 3 87 28 31 29,Du Lundi au Vendredi : de 9h à 11h45 et de 13h30 à 16h,49.108781,7.068461,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/ti-57631-01.html,,
4cac9e62293594648a000657,Tribunal d'Instance de Cambrai,justice-organisme-public,ti,http://www.justice.gouv.fr/,Château de Selles B.P. 381,59122,59407,CAMBRAI CEDEX,+33 3 27 73 37 37,+33 3 27 73 37 79,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,50.181597,3.224868,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59122-01.html,,
4cac9e62293594648a000654,Tribunal d'Instance de Saint-Avold,justice-organisme-public,ti,http://www.justice.gouv.fr/,37 Avenue Clémenceau B.P. 20029,57606,57501,ST AVOLD CEDEX,+33 3 87 92 11 55,+33 3 87 92 49 28,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30,49.107291,6.704991,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/ti-57606-01.html,,
4cac9e62293594648a000655,Tribunal d'Instance de Sarrebourg,justice-organisme-public,ti,http://www.justice.gouv.fr/,52 Avenue Clémenceau B.P. 50184,57630,57403,SARREBOURG CEDEX,+33 3 87 23 71 82,+33 3 87 23 60 64,Du Lundi au Vendredi : de 8h à 12h et de 13h à 16h30,48.732841,7.055359,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/ti-57630-01.html,,
4cac9e62293594648a000652,Tribunal d'Instance de Lunéville,justice-organisme-public,ti,http://www.justice.gouv.fr/,7 Rue du Château B.P. 158,54329,54300,LUNEVILLE,+33 3 83 74 04 27,+33 3 83 74 43 02,Du Lundi au Vendredi : de 8h à 12h et de 13h à 17h,48.593818,6.491962,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meurthe-et-moselle/ti-54329-01.html,,
4cac9e62293594648a000653,Tribunal d'Instance de Verdun,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,55545,55107,VERDUN CEDEX,+33 3 29 86 88 00,+33 3 29 86 77 18,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h,49.163768,5.3844849,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meuse/ti-55545-01.html,Place Saint-Paul,
4cac9e62293594648a000651,Tribunal d'Instance de Briey,justice-organisme-public,ti,http://www.justice.gouv.fr/,Place de l'Eglise B.P. 139,54099,54151,BRIEY CEDEX,+33 3 82 46 04 82,+33 3 82 47 56 30,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,49.252821,5.974587,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meurthe-et-moselle/ti-54099-01.html,,
4cac9e62293594648a00064e,Tribunal d'Instance de Cholet,justice-organisme-public,ti,http://www.justice.gouv.fr/,Jardin du Mail B.P. 1425,49099,49314,CHOLET CEDEX,+33 2 41 65 06 62,+33 2 41 58 60 98,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h45,47.059815,-0.882626,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/maine-et-loire/ti-49099-01.html,,
4cac9e62293594648a00064f,Tribunal d'Instance de Cherbourg,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,50129,50108,CHERBOURG OCTEVILLE CEDEX,+33 2 33 78 15 30,+33 2 33 78 15 31,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,49.641448,-1.625594,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/manche/ti-50129-01.html,38 Rue François La Vieille,
4cac9e62293594648a00064d,Tribunal d'Instance de Villeneuve-sur-Lot,justice-organisme-public,ti,http://www.ca-agen.justice.fr/, ,47323,47300,VILLENEUVE SUR LOT,+33 5 53 49 64 00,+33 5 53 40 06 89,Du Lundi au Vendredi : de 8h45 à 12h15 et de 13h30 à 17h,44.426811,0.747856,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/lot-et-garonne/ti-47323-01.html,6 Rue du Gal Lafon de Blaniac,ti-villeneuve-sur-lot@justice.fr
4cac9e66293594648a000ec2,Tribunal d'Instance de Martigues,justice-organisme-public,ti,http://www.justice.gouv.fr/,Place de la Libération B.P. 122,13056,13695,MARTIGUES CEDEX,+33 4 42 13 50 25,+33 4 42 49 21 76,"Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30
Horaires des vacances scolaires : du lundi au vendredi de 9h à 12h et de 14h à 16h15.
Accueil téléphonique : du lundi au vendredi de 13h30 à 17h",43.405032,5.054811,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13056-01.html,,
4cac9e62293594648a000646,Tribunal d'Instance de Figeac,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,46102,46100,FIGEAC,+33 5 65 50 03 20,+33 5 65 50 08 24,"Du Lundi au Jeudi : de 9h à 12h et de 13h30 à 17h
Le Vendredi : de 9h à 12h et de 13h30 à 16h",44.607426,2.031046,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/lot/ti-46102-01.html,1 boulevard Juskiewenski,
4cac9e62293594648a000644,Tribunal d'Instance de Montbrison,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice B.P. 259,42147,42605,MONTBRISON CEDEX,+33 4 77 96 66 66,+33 4 77 96 66 79,Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 17h,45.609722,4.064276,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/ti-42147-01.html,,
4cac9e62293594648a000645,Tribunal d'Instance de Roanne,justice-organisme-public,ti,http://www.justice.gouv.fr/,5 Place Georges Clémenceau B.P. 513,42187,42328,ROANNE CEDEX,+33 4 77 44 48 24,+33 4 77 44 48 22,Du Lundi au Vendredi : de 8h à 12h et de 14h à 17h,46.039881,4.072387,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/ti-42187-01.html,,
4cac9e62293594648a000642,Tribunal d'Instance de Dax,justice-organisme-public,ti,http://www.ca-pau.justice.fr/,Rue des Fusillés B.P. 355,40088,40107,DAX CEDEX,+33 5 58 74 27 98,+33 5 58 74 92 59,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,43.709466,-1.051532,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/ti-40088-01.html,,ca-pau@justice.fr
4cac9e62293594648a000643,Tribunal d'Instance de Mont-de-Marsan,justice-organisme-public,ti,http://www.ca-pau.justice.fr/,Cité Galliane 3 avenue Dufau,40192,40000,MONT DE MARSAN,+33 5 58 85 75 75,+33 5 58 85 75 79,Du Lundi au Vendredi : de 9h à 11h45 et de 13h30 à 17h,43.89366,-0.494947,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/landes/ti-40192-01.html,,ca-pau@justice.fr
4cac9e62293594648a000641,Tribunal d'Instance de Saint-Claude,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,39478,39200,ST CLAUDE,+33 3 84 45 31 12,+33 3 84 45 44 55,Du Lundi au Vendredi : de 8h à 12h et de 13h30 à 16h30,46.3882042,5.865799,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/franche-comte/jura/ti-39478-01.html,12 Rue Rosset,catherine.ecochard@justice.fr
4cac9e6b293594648a0019e2,Tribunal d'Instance de Saint-Etienne,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,42218,42022,ST ETIENNE CEDEX 1,+33 4 77 43 22 61,+33 4 77 43 22 63,Du Lundi au Vendredi : de 8h à 17h,45.4379283,4.3842586,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/loire/ti-42218-01.html,Place du Palais de Justice,ti-st-etienne@justice.fr
4cac9e61293594648a000625,Tribunal d'Instance de La Rochelle,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,17300,17041,LA ROCHELLE CEDEX 1,+33 5 46 27 63 64,+33 5 46 41 76 97,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 17h,46.167324,-1.166238,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/poitou-charentes/charente-maritime/ti-17300-01.html,67 Rue de Jéricho,jean-jacques.cueff@justice.fr
4cac9e61293594648a000629,Tribunal d'Instance de Dijon,justice-organisme-public,ti,http://www.justice.gouv.fr/,Cité Judiciaire 13 Bld Clémenceau B.P. 51,21231,21072,DIJON CEDEX,+33 3 80 70 45 25,+33 3 80 70 45 63,Du Lundi au Vendredi : de 9h à 11h45 et de 13h30 à 17h,47.323411,5.045469,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bourgogne/cote-d-or/ti-21231-01.html,,
4cac9e61293594648a000627,Tribunal d'Instance de Brive-la-Gaillarde,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,19031,19100,BRIVE LA GAILLARDE,+33 5 55 92 67 39,+33 5 55 92 67 40,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,45.157501,1.531457,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/limousin/correze/ti-19031-01.html,6 rue St Bernard,
4cac9e61293594648a000626,Tribunal d'Instance de Saint-Amand-Montrond,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,18197,18204,ST AMAND MONTROND CEDEX,+33 2 48 96 08 48,+33 2 48 96 40 26,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,46.720809,2.505611,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/cher/ti-18197-01.html,11 Cours Manuel,
4cac9e78293594648a002fe3,Tribunal d'Instance de Saint-Gaudens,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice B.P. 20209,31483,31806,ST GAUDENS CEDEX,+33 5 62 00 83 40,+33 5 61 88 38 81,Du Lundi au Vendredi : de 8h à 12h et de 13h à 17h,43.133668,0.744874,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/haute-garonne/ti-31483-01.html,,
4cac9e78293594648a002fe2,Tribunal d'Instance d'Aix-en-Provence,justice-organisme-public,ti,http://www.justice.gouv.fr/,32A Boulevard Emile Zola CS 70719,13001,13616,AIX EN PROVENCE CEDEX 1,+33 4 42 17 55 00,+33 4 42 17 55 38,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h30,43.53282,5.454541,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13001-01.html,,
4cac9e78293594648a002fe1,Tribunal d'Instance de Gap,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice Place Saint-Arnoux   B.P. 77,5061,5007,GAP CEDEX,+33 4 92 40 70 00,+33 4 92 40 70 40,Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h,44.5573985249,6.0775141508,9,Ministère de la justice,,,
4cac9e78293594648a002fe0,Tribunal d'Instance de Saint-Quentin,justice-organisme-public,ti,http://www.justice.gouv.fr/,Rue Victor Basch B.P. 645/2,2691,2322,ST QUENTIN CEDEX,+33 3 23 06 29 60,+33 3 23 64 84 87,"Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 14h à 16h",49.84719,3.285475,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/aisne/ti-02691-01.html,,
4cac9e6a293594648a0017e1,Tribunal d'Instance d'Auch,justice-organisme-public,ti,http://www.justice.gouv.fr/,"4, place du maréchal Lannes CS 40405",32013,32008,AUCH CEDEX,+33 5 62 67 67 07,+33 5 62 67 67 13,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h30,,,,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/gers/ti-32013-01.html,,
4cac9e6a293594648a0017e0,Tribunal d'Instance d'Alès,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice 3 Place Henri Barbusse  BP 157,30007,30107,ALES CEDEX,+33 4 66 56 27 50,+33 4 66 52 70 40,"Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 9h à 12h et de 13h30 à 16h30",44.122417,4.094377,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/gard/ti-30007-01.html,,
4cac9e6a293594648a0017e3,Tribunal d'Instance de Libourne,justice-organisme-public,ti,http://www.justice.gouv.fr/,22 Rue Thiers B.P. 221,33243,33506,LIBOURNE CEDEX,+33 5 57 55 36 80,+33 5 57 74 07 64,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h30,44.913816,-0.244407,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/ti-33243-01.html,,ti-libourne@justice.fr
4cac9e6a293594648a0017e2,Tribunal d'Instance de Bordeaux,justice-organisme-public,ti,http://www.justice.gouv.fr/,180 Rue Lecocq CS 51029,33063,33077,BORDEAUX CEDEX,+33 5 56 79 79 79,+33 5 56 79 79 44,Du Lundi au Vendredi : de 8h à 17h,44.8319054431,-0.5920655927,9,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/ti-33063-01.html,,ti-bordeaux@justice.fr
4cac9e6a293594648a0017e5,Tribunal d'Instance de Châteauroux,justice-organisme-public,ti,http://www.justice.gouv.fr/,11 rue Paul Louis Courier B.P. 625,36044,36000,CHATEAUROUX,+33 2 54 53 03 10,+33 2 54 08 44 86,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,46.80937,1.692057,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/indre/ti-36044-01.html,,
4cac9e6a293594648a0017e4,Tribunal d'Instance de Sète,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,34301,34200,SETE,+33 4 67 18 61 00,+33 4 67 74 50 49,Du Lundi au Vendredi : de 8h30 à 17h30,43.3983972,3.6952403,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/herault/ti-34301-01.html,17 Rue Lacan,
4cac9e6a293594648a0017e7,Tribunal d'Instance de Vienne,justice-organisme-public,ti,http://www.justice.gouv.fr/,27-31 Rue de Bourgogne B.P. 105,38544,38209,VIENNE CEDEX,+33 4 74 59 10 80,+33 4 74 59 48 36,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30,45.526061,4.873225,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/isere/ti-38544-01.html,,
4cac9e6a293594648a0017e6,Tribunal d'Instance de Grenoble,justice-organisme-public,ti,http://www.justice.gouv.fr/,Palais de Justice Place Firmin Gautier  B.P. 130,38185,38019,GRENOBLE CEDEX 1,+33 4 38 21 21 21,+33 4 38 21 23 23,"Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30
IMPERATIF : prendre rendez-vous pour s'annoncer",45.192925,5.727597,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/isere/ti-38185-01.html,,
4cac9e6a293594648a0017e9,Tribunal d'Instance de Saint-Nazaire,justice-organisme-public,ti,http://www.justice.gouv.fr/,54 Rue de la Paix B.P. 282,44184,44616,ST NAZAIRE CEDEX,+33 2 72 27 31 31,+33 2 72 27 31 10,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 17h,47.277669,-2.215712,7,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/ti-44184-01.html,,
4cac9e6a293594648a0017e8,Tribunal d'Instance de Nantes,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,44109,44922,NANTES CEDEX 9,+33 2 51 17 95 00,+33 2 51 17 95 92,Du Lundi au Vendredi : de 8h30 à 17h,47.207549,-1.557124,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/ti-44109-01.html,Quai François Mitterrand,
4cac9e6a293594648a0017eb,Tribunal d'Instance de Cahors,justice-organisme-public,ti,http://www.justice.gouv.fr/,Boulevard Léon Gambetta Square de Verdun,46042,46000,CAHORS,+33 5 65 23 46 70,+33 5 65 23 46 78,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30,44.450094,1.440018,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/lot/ti-46042-01.html,,
4cac9e6a293594648a0017ea,Tribunal d'Instance de Montargis,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,45208,45207,MONTARGIS CEDEX,+33 2 38 85 24 42,+33 2 38 85 05 86,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h,47.9988918,2.7297794,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/centre/loiret/ti-45208-01.html,84 Rue du Général Leclerc,
4cac9e6a293594648a0017ed,Tribunal d'Instance de Marmande,justice-organisme-public,ti,http://www.ca-agen.justice.fr/,1 Place des Droits de l'Homme B.P. 321,47157,47207,MARMANDE CEDEX,+33 5 53 20 39 32,+33 5 53 20 39 39,Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h,44.504695,0.173689,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/lot-et-garonne/ti-47157-01.html,,ti-marmande@justice.fr
4cac9e6a293594648a0017ec,Tribunal d'instance d'Agen,justice-organisme-public,ti,http://www.ca-agen.justice.fr/,Résidence A. Fallières 14B Rue Diderot,47001,47000,AGEN,+33 5 53 77 07 90,+33 5 53 77 07 99,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h,44.200669,0.616701,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/aquitaine/lot-et-garonne/ti-47001-01.html,,ti-agen@justice.fr
4cac9e6a293594648a0017ef,Tribunal d'Instance d'Avranches,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,50025,50300,AVRANCHES,+33 2 33 58 15 26,+33 2 33 58 46 06,"Le Lundi : de 9h à 12h et de 13h30 à 17h
Le Mardi : de 9h à 17h15
Le Mercredi : de 9h à 12h et de 13h30 à 17h
Le Jeudi : de 9h à 17h15
Le Vendredi : de 9h à 12h et de 13h30 à 17h",48.6883476,-1.3635765,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/basse-normandie/manche/ti-50025-01.html,36 Rue de Lille,
4cac9e61293594648a000612,Tribunal d'instance d'Annonay,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,7010,7100,ANNONAY,+33 4 75 67 73 13,,"Le Lundi : de 9h à 11h45 et de 13h45 à 16h
Le Mardi : de 9h à 16h
Du Mercredi au Vendredi : de 9h à 11h45 et de 13h45 à 16h",45.2439614,4.6737007,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/rhone-alpes/ardeche/ti-07010-01.html,26 boulevard de la République,
4cac9e6a293594648a0017f1,Tribunal d'Instance de Chaumont,justice-organisme-public,ti,http://www.justice.gouv.fr/,Rue du Palais Bâtiment B     B.P. 2061,52121,52903,CHAUMONT CEDEX 9,+33 3 25 35 34 34,+33 3 25 35 34 35,Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h,48.112727,5.136812,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/haute-marne/ti-52121-01.html,,
4cac9e6a293594648a0017f0,Tribunal d'Instance de Reims,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,51454,51095,REIMS CEDEX,+33 3 26 49 53 53,+33 3 26 47 45 91,Du Lundi au Vendredi : de 8h45 à 12h et de 13h45 à 17h,49.254484,4.0315076,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/marne/ti-51454-01.html,1 Place Myron Herrick,ti-reims@justice.fr
4cac9e6a293594648a0017f3,Tribunal d'Instance de Nancy,justice-organisme-public,ti,http://www.justice.gouv.fr/,Cité Judiciaire Rue du Gal Fabvier Case Off.27,54395,54035,NANCY CEDEX,+33 3 83 90 85 60,+33 3 83 90 86 14,"Du Lundi au Vendredi : de 8h à 17h
Durant les congés scolaires : de 8h30 à 12h et de 13h à 16h",48.687251,6.171022,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/meurthe-et-moselle/ti-54395-01.html,,
4cac9e6a293594648a0017f2,Tribunal d'Instance de Laval,justice-organisme-public,ti,http://www.justice.gouv.fr/,13 Place Saint Tugal BP 81515,53130,53015,LAVAL CEDEX,+33 2 43 59 79 10,+33 2 43 49 17 85,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,48.0693098,-0.7735482,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/mayenne/ti-53130-01.html,,
4cac9e6a293594648a0017f5,Tribunal d'Instance de Vannes,justice-organisme-public,ti,http://www.justice.gouv.fr/,22 Bis Place de la République B.P. 504,56260,56019,VANNES CEDEX,+33 2 97 43 77 06,+33 2 97 54 36 35,Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30,47.656336,-2.761394,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/ti-56260-01.html,,
4cac9e6a293594648a0017f4,Tribunal d'Instance de Lorient,justice-organisme-public,ti,http://www.justice.gouv.fr/,Centre d'affaires la découverte 39 rue de la villeneuve,56121,56100,LORIENT,+33 2 97 88 28 00,,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h30,47.75257,-3.378909,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/bretagne/morbihan/ti-56121-01.html,,
4cac9e6a293594648a0017f7,Tribunal d'Instance de Thionville,justice-organisme-public,ti,http://www.justice.gouv.fr/,Moulin Nouviaire 9 Rue Joffre   B.P. 50550,57672,57109,THIONVILLE CEDEX,+33 3 82 82 05 40,+33 3 82 82 72 14,"Du Lundi au Vendredi : de 8h30 à 11h45
nationalité, pacs,associations, registre du commerce, livre foncier, droit local ; pour les services du greffe civil, tutelles, saisies-arrêts, police, s'adresser au TGI, quai Marchal",49.373816,6.140802,4,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/ti-57672-01.html,,
4cac9e6a293594648a0017f6,Tribunal d'Instance de Metz,justice-organisme-public,ti,http://www.justice.gouv.fr/,3 Rue Haute Pierre B.P. 41045,57463,57036,METZ CEDEX 01,+33 3 87 56 75 00,+33 3 87 56 75 83,Du Lundi au Vendredi : de 8h30 à 11h45 et de 13h30 à 16h30,49.116779,6.171264,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/lorraine/moselle/ti-57463-01.html,,
4cac9e6a293594648a0017f9,Tribunal d'Instance d'Hazebrouck,justice-organisme-public,ti,http://www.justice.gouv.fr/,Résidence Flandres 16 Rue André Biebuyck  BP 70261,59295,59524,HAZEBROUCK CEDEX,+33 3 28 43 87 50,+33 3 28 41 39 27,Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 16h,50.732582,2.528169,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59295-01.html,,ti-hazebrouck@justice.fr
4cac9e6a293594648a0017f8,Tribunal d'Instance de Dunkerque,justice-organisme-public,ti,http://www.justice.gouv.fr/,16 rue du sud BP 43123,59183,59377,DUNKERQUE CEDEX 1,+33 3 28 25 98 20,+33 3 28 25 98 21,Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h45,51.032384,2.377657,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59183-01.html,,ti-dunkerque@justice.fr
4cac9e6a293594648a0017fb,Tribunal d'Instance de Roubaix,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,59512,59100,ROUBAIX,+33 3 20 76 98 30,+33 3 20 36 51 25,"Le Lundi : de 8h30 à 12h et de 13h15 à 17h30
Le Mardi : de 8h45 à 12h et de 13h15 à 16h45
Le Mercredi : de 8h30 à 12h et de 13h15 à 17h30
Du Jeudi au Vendredi : de 8h45 à 12h et de 13h15 à 16h45",50.6916457,3.1664704,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59512-01.html,45 Rue du Grand Chemin,ti-roubaix@justice.fr
4cac9e6a293594648a0017fa,Tribunal d'Instance de Maubeuge,justice-organisme-public,ti,http://www.justice.gouv.fr/,Parvis de l'Hôtel de Ville place du Dr Forest - BP 40274,59392,59607,MAUBEUGE CEDEX,+33 3 27 53 15 20,+33 3 27 53 15 21,"Du Lundi au Jeudi : de 8h30 à 12h et de 13h30 à 17h
Le Vendredi : de 8h30 à 12h et de 13h30 à 16h",50.279842,3.96776,6,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59392-01.html,,ti-maubeuge@justice.fr
4cac9e6a293594648a0017fd,Tribunal d'Instance de Beauvais,justice-organisme-public,ti,http://www.justice.gouv.fr/,20 Boulevard Saint-Jean B.P. 325,60057,60021,BEAUVAIS CEDEX,+33 3 44 79 60 40,+33 3 44 79 61 49,Du Lundi au Vendredi : de 9h à 11h30 et de 14h à 16h30,49.429088,2.075929,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/picardie/oise/ti-60057-01.html,,
4cac9e6a293594648a0017fc,Tribunal d'Instance de Tourcoing,justice-organisme-public,ti,http://www.justice.gouv.fr/, ,59599,59200,TOURCOING,+33 3 20 76 35 90,+33 3 20 01 70 18,"Le Lundi : de 8h30 à 17h
Du Jeudi au Vendredi : de 8h30 à 12h et de 14h à 17h",50.727771,3.158699,8,Ministère de la justice,http://lannuaire.service-public.fr/services_locaux/nord-pas-de-calais/nord/ti-59599-01.html,65 Rue de Gand,
